user_id,First_tran_date,Location,Age,Gender
42748093,2018-08-05,Other Cities,>37,FEMALE
21559323,2018-08-05,Other Cities,unknown,FEMALE
18514825,2018-08-05,Other Cities,28_to_32,MALE
42451994,2018-08-05,Other Cities,18_to_22,MALE
42824985,2018-08-06,HN,28_to_32,FEMALE
39290077,2018-08-06,Other Cities,unknown,MALE
34956174,2018-08-06,HCMC,>37,MALE
18614110,2018-08-06,HCMC,33_to_37,MALE
31462642,2018-08-06,HCMC,unknown,MALE
42831527,2018-08-07,Other Cities,unknown,MALE
42829653,2018-08-07,Other Cities,33_to_37,MALE
39698460,2018-08-07,Other Cities,>37,FEMALE
21568537,2018-08-07,HCMC,28_to_32,MALE
38638589,2018-08-07,HCMC,33_to_37,FEMALE
40700858,2018-08-07,Other Cities,28_to_32,MALE
40828017,2018-08-07,HCMC,23_to_27,FEMALE
15720304,2018-08-07,Other Cities,28_to_32,FEMALE
38803111,2018-08-08,Other Cities,28_to_32,FEMALE
42843569,2018-08-08,Other Cities,33_to_37,MALE
30255321,2018-08-08,Other Cities,33_to_37,MALE
22914772,2018-08-08,Other Cities,23_to_27,MALE
35375578,2018-08-08,HCMC,33_to_37,MALE
11883809,2018-08-08,HCMC,23_to_27,FEMALE
36484435,2018-08-08,Other Cities,33_to_37,MALE
42830096,2018-08-08,Other Cities,23_to_27,FEMALE
7869268,2018-08-09,Other Cities,33_to_37,MALE
36409056,2018-08-09,Other Cities,33_to_37,MALE
28700972,2018-08-10,Other Cities,23_to_27,FEMALE
42664575,2018-08-10,HCMC,23_to_27,MALE
32518462,2018-08-10,Other Cities,23_to_27,MALE
42738013,2018-08-10,Other Cities,>37,MALE
42656448,2018-08-11,Other Cities,28_to_32,MALE
1641361,2018-08-11,Other Cities,23_to_27,MALE
35861964,2018-08-11,HN,23_to_27,MALE
42782561,2018-08-11,Other Cities,unknown,FEMALE
42753916,2018-08-11,HCMC,28_to_32,MALE
24447130,2018-08-11,Other Cities,unknown,MALE
42879481,2018-08-11,HCMC,>37,MALE
35127767,2018-08-11,HCMC,23_to_27,FEMALE
42881582,2018-08-11,Other Cities,23_to_27,FEMALE
42398279,2018-08-12,Other Cities,28_to_32,MALE
320079,2018-08-12,HCMC,>37,FEMALE
41657717,2018-08-12,Other Cities,28_to_32,MALE
42892188,2018-08-12,HN,>37,FEMALE
42893537,2018-08-12,HCMC,28_to_32,FEMALE
41419024,2018-08-13,HN,28_to_32,FEMALE
42569274,2018-08-13,HCMC,>37,FEMALE
38794046,2018-08-13,Other Cities,unknown,MALE
42908193,2018-08-13,Other Cities,28_to_32,MALE
42819320,2018-08-13,HCMC,23_to_27,MALE
8931417,2018-08-14,HN,unknown,MALE
36655930,2018-08-14,Other Cities,33_to_37,MALE
5464659,2018-08-14,Other Cities,28_to_32,FEMALE
42911599,2018-08-14,HN,unknown,FEMALE
38904464,2018-08-14,HCMC,28_to_32,MALE
42355531,2018-08-14,HN,33_to_37,MALE
42924210,2018-08-15,Other Cities,23_to_27,MALE
42320931,2018-08-15,Other Cities,23_to_27,FEMALE
16026980,2018-08-15,HCMC,>37,FEMALE
40384738,2018-08-15,HN,23_to_27,MALE
35214988,2018-08-15,Other Cities,33_to_37,MALE
2853911,2018-08-15,HN,>37,MALE
42874142,2018-08-15,HCMC,28_to_32,FEMALE
38865236,2018-08-16,HN,23_to_27,FEMALE
42766802,2018-08-16,Other Cities,unknown,MALE
42940441,2018-08-16,Other Cities,28_to_32,MALE
42879819,2018-08-16,HN,28_to_32,FEMALE
936612,2018-08-16,HCMC,33_to_37,FEMALE
39558122,2018-08-16,HCMC,28_to_32,MALE
7970686,2018-08-17,Other Cities,33_to_37,FEMALE
42866820,2018-08-17,Other Cities,33_to_37,MALE
15063739,2018-08-17,Other Cities,23_to_27,MALE
33956771,2018-08-17,Other Cities,33_to_37,FEMALE
42951243,2018-08-17,Other Cities,33_to_37,MALE
42634274,2018-08-17,HCMC,18_to_22,FEMALE
39115927,2018-08-18,Other Cities,28_to_32,MALE
27009845,2018-08-18,HN,>37,MALE
42965991,2018-08-18,HCMC,unknown,FEMALE
40272318,2018-08-18,Other Cities,28_to_32,FEMALE
42378236,2018-08-18,HN,23_to_27,MALE
42954467,2018-08-18,Other Cities,33_to_37,MALE
10867496,2018-08-18,Other Cities,23_to_27,MALE
42960183,2018-08-19,Other Cities,>37,MALE
30905179,2018-08-19,HCMC,23_to_27,MALE
16937002,2018-08-19,HCMC,28_to_32,FEMALE
42976148,2018-08-19,Other Cities,28_to_32,MALE
42982975,2018-08-20,HN,>37,FEMALE
4831183,2018-08-20,Other Cities,23_to_27,MALE
42985097,2018-08-20,Other Cities,28_to_32,MALE
42939761,2018-08-20,Other Cities,23_to_27,FEMALE
42595409,2018-08-20,Other Cities,28_to_32,MALE
41614516,2018-08-20,HN,33_to_37,MALE
42866727,2018-08-20,HCMC,>37,FEMALE
42983276,2018-08-20,Other Cities,23_to_27,MALE
42517240,2018-08-20,Other Cities,23_to_27,MALE
37263029,2018-08-21,HCMC,23_to_27,MALE
42999467,2018-08-21,HN,18_to_22,FEMALE
42868863,2018-08-21,Other Cities,>37,MALE
42530520,2018-08-21,Other Cities,unknown,MALE
42994498,2018-08-21,Other Cities,33_to_37,FEMALE
28171083,2018-08-22,HCMC,23_to_27,MALE
43005429,2018-08-22,Other Cities,unknown,MALE
42816167,2018-08-22,Other Cities,23_to_27,MALE
42837071,2018-08-22,HN,23_to_27,MALE
25278110,2018-08-22,Other Cities,28_to_32,MALE
2251677,2018-08-22,Other Cities,unknown,MALE
43008678,2018-08-22,Other Cities,28_to_32,MALE
37580675,2018-08-22,Other Cities,23_to_27,FEMALE
33064659,2018-08-22,HCMC,23_to_27,FEMALE
41816805,2018-08-23,Other Cities,28_to_32,MALE
41769353,2018-08-23,HCMC,28_to_32,FEMALE
41676550,2018-08-23,Other Cities,28_to_32,MALE
43019624,2018-08-23,Other Cities,28_to_32,FEMALE
42933419,2018-08-24,HCMC,23_to_27,MALE
43030328,2018-08-24,Other Cities,23_to_27,FEMALE
42802487,2018-08-24,HN,23_to_27,MALE
41918065,2018-08-24,Other Cities,23_to_27,MALE
38743236,2018-08-24,Other Cities,28_to_32,MALE
10259154,2018-08-24,HCMC,unknown,MALE
11850572,2018-08-24,HN,unknown,MALE
41880003,2018-08-24,Other Cities,23_to_27,MALE
42320559,2018-08-24,HCMC,23_to_27,MALE
42092747,2018-08-24,HCMC,23_to_27,MALE
26817198,2018-08-24,HCMC,23_to_27,FEMALE
42974745,2018-08-24,Other Cities,18_to_22,MALE
41267234,2018-08-24,Other Cities,23_to_27,FEMALE
28073653,2018-08-24,Other Cities,33_to_37,MALE
27818554,2018-08-25,Other Cities,28_to_32,MALE
43044752,2018-08-25,Other Cities,unknown,MALE
42373868,2018-08-25,HCMC,23_to_27,FEMALE
13792416,2018-08-25,HCMC,28_to_32,MALE
2798529,2018-08-25,HCMC,33_to_37,MALE
36643023,2018-08-25,Other Cities,>37,MALE
42172275,2018-08-26,Other Cities,18_to_22,FEMALE
3560925,2018-08-26,Other Cities,unknown,FEMALE
42542818,2018-08-26,HN,33_to_37,FEMALE
43064212,2018-08-27,Other Cities,18_to_22,FEMALE
1105034,2018-08-27,Other Cities,23_to_27,MALE
42958329,2018-08-27,HCMC,28_to_32,FEMALE
43064220,2018-08-27,Other Cities,28_to_32,FEMALE
43057192,2018-08-27,Other Cities,23_to_27,MALE
42865075,2018-08-27,HN,28_to_32,FEMALE
39177158,2018-08-28,Other Cities,28_to_32,MALE
43078203,2018-08-28,Other Cities,unknown,FEMALE
38779850,2018-08-28,Other Cities,23_to_27,MALE
41242375,2018-08-28,HCMC,33_to_37,FEMALE
42245369,2018-08-28,Other Cities,28_to_32,MALE
43008785,2018-08-28,Other Cities,23_to_27,MALE
7343035,2018-08-28,Other Cities,unknown,FEMALE
43048310,2018-08-28,HCMC,23_to_27,MALE
36607784,2018-08-29,Other Cities,>37,MALE
23990113,2018-08-29,HCMC,23_to_27,FEMALE
40653881,2018-08-29,Other Cities,28_to_32,FEMALE
19748714,2018-08-29,HN,>37,MALE
43083794,2018-08-29,HCMC,33_to_37,FEMALE
43087381,2018-08-29,HN,>37,MALE
42916049,2018-08-29,Other Cities,unknown,FEMALE
21915916,2018-08-29,HCMC,28_to_32,MALE
42849872,2018-08-29,Other Cities,28_to_32,MALE
39182280,2018-08-30,HCMC,23_to_27,FEMALE
35061017,2018-08-30,Other Cities,28_to_32,MALE
43096354,2018-08-30,Other Cities,28_to_32,MALE
43098253,2018-08-30,Other Cities,28_to_32,MALE
36624249,2018-08-30,Other Cities,33_to_37,MALE
43105473,2018-08-30,Other Cities,23_to_27,FEMALE
43073278,2018-08-30,HCMC,23_to_27,MALE
43033870,2018-08-30,HCMC,28_to_32,FEMALE
39026460,2018-08-30,HCMC,23_to_27,MALE
35257792,2018-08-31,HN,28_to_32,MALE
43103109,2018-08-31,HCMC,unknown,MALE
7923890,2018-08-31,HCMC,unknown,FEMALE
40375090,2018-08-31,Other Cities,23_to_27,MALE
14846871,2018-08-31,Other Cities,unknown,MALE
43060236,2018-08-31,Other Cities,unknown,FEMALE
15877622,2018-08-31,HCMC,28_to_32,MALE
41019997,2018-08-31,Other Cities,unknown,FEMALE
43115143,2018-08-31,Other Cities,unknown,MALE
41730116,2018-08-31,HCMC,33_to_37,FEMALE
43096387,2018-08-31,HN,>37,MALE
42218439,2018-08-31,Other Cities,>37,MALE
42943464,2018-08-31,HCMC,18_to_22,FEMALE
35713261,2018-08-31,Other Cities,unknown,FEMALE
40586793,2018-08-31,Other Cities,23_to_27,FEMALE
43025367,2018-08-31,HCMC,28_to_32,FEMALE
42157472,2018-09-01,HCMC,28_to_32,MALE
43159038,2018-09-01,HCMC,33_to_37,FEMALE
39061103,2018-09-01,Other Cities,unknown,FEMALE
43107797,2018-09-01,HN,23_to_27,FEMALE
42501754,2018-09-01,HCMC,18_to_22,MALE
40975435,2018-09-01,Other Cities,33_to_37,FEMALE
923388,2018-09-01,Other Cities,28_to_32,MALE
43164207,2018-09-02,Other Cities,unknown,MALE
43061705,2018-09-02,Other Cities,33_to_37,MALE
39670822,2018-09-02,Other Cities,33_to_37,MALE
42482983,2018-09-03,HCMC,28_to_32,MALE
43026864,2018-09-03,HN,18_to_22,MALE
42632221,2018-09-03,Other Cities,33_to_37,MALE
42877578,2018-09-04,Other Cities,28_to_32,MALE
34159310,2018-09-04,HCMC,28_to_32,FEMALE
39576709,2018-09-04,HCMC,33_to_37,FEMALE
39084786,2018-09-04,Other Cities,>37,FEMALE
43117924,2018-09-04,HCMC,28_to_32,FEMALE
39408713,2018-09-04,Other Cities,23_to_27,MALE
43192491,2018-09-04,Other Cities,23_to_27,FEMALE
43187363,2018-09-04,Other Cities,33_to_37,MALE
43183866,2018-09-04,HN,unknown,MALE
41333901,2018-09-05,HCMC,28_to_32,MALE
1426056,2018-09-05,Other Cities,28_to_32,MALE
43152086,2018-09-05,Other Cities,33_to_37,MALE
35605860,2018-09-05,Other Cities,28_to_32,MALE
20657878,2018-09-06,HCMC,23_to_27,MALE
23838621,2018-09-06,HN,33_to_37,MALE
42940131,2018-09-07,HCMC,28_to_32,MALE
42049002,2018-09-07,HCMC,33_to_37,FEMALE
43232810,2018-09-07,HCMC,>37,FEMALE
43127963,2018-09-07,Other Cities,23_to_27,MALE
43115149,2018-09-07,Other Cities,23_to_27,FEMALE
43179017,2018-09-07,HN,unknown,FEMALE
31763206,2018-09-07,HCMC,33_to_37,FEMALE
43235498,2018-09-08,HCMC,28_to_32,MALE
3828873,2018-09-08,Other Cities,28_to_32,MALE
31755459,2018-09-08,Other Cities,23_to_27,MALE
42938510,2018-09-08,HN,23_to_27,MALE
35966995,2018-09-08,Other Cities,unknown,MALE
43242422,2018-09-08,HCMC,23_to_27,FEMALE
39928912,2018-09-08,HN,23_to_27,FEMALE
43248124,2018-09-09,Other Cities,unknown,MALE
42493854,2018-09-09,Other Cities,>37,MALE
43254058,2018-09-09,HN,23_to_27,MALE
43259379,2018-09-10,Other Cities,unknown,FEMALE
43263724,2018-09-10,Other Cities,23_to_27,MALE
24495978,2018-09-10,Other Cities,unknown,FEMALE
23151538,2018-09-11,HN,28_to_32,MALE
36446852,2018-09-11,HCMC,28_to_32,FEMALE
33094573,2018-09-11,HCMC,18_to_22,MALE
43091869,2018-09-11,HCMC,28_to_32,MALE
43271394,2018-09-11,Other Cities,18_to_22,FEMALE
43128958,2018-09-11,Other Cities,23_to_27,MALE
43206525,2018-09-11,HN,23_to_27,MALE
43276922,2018-09-11,HN,unknown,FEMALE
43285677,2018-09-12,Other Cities,28_to_32,FEMALE
41637884,2018-09-12,HN,23_to_27,FEMALE
15901521,2018-09-12,HCMC,33_to_37,FEMALE
41364224,2018-09-12,Other Cities,unknown,MALE
42131823,2018-09-12,HCMC,23_to_27,FEMALE
43292946,2018-09-12,Other Cities,>37,FEMALE
38906062,2018-09-12,HCMC,33_to_37,MALE
38826398,2018-09-12,HCMC,23_to_27,FEMALE
36726608,2018-09-12,Other Cities,33_to_37,MALE
38341419,2018-09-12,Other Cities,23_to_27,MALE
43266999,2018-09-12,Other Cities,23_to_27,MALE
41382212,2018-09-12,HCMC,33_to_37,MALE
43287773,2018-09-12,HN,28_to_32,MALE
39963387,2018-09-13,HCMC,23_to_27,FEMALE
36645617,2018-09-13,HCMC,23_to_27,FEMALE
697389,2018-09-13,HN,23_to_27,MALE
23419721,2018-09-13,HCMC,23_to_27,FEMALE
41567981,2018-09-13,HN,23_to_27,FEMALE
42715354,2018-09-13,HCMC,28_to_32,MALE
3761288,2018-09-13,HCMC,23_to_27,FEMALE
43054393,2018-09-14,HCMC,23_to_27,MALE
39255821,2018-09-14,Other Cities,28_to_32,MALE
40701752,2018-09-14,HCMC,33_to_37,FEMALE
40953839,2018-09-14,HCMC,23_to_27,MALE
43318668,2018-09-14,HCMC,28_to_32,MALE
34996871,2018-09-14,HCMC,28_to_32,FEMALE
43265664,2018-09-14,Other Cities,28_to_32,MALE
41833303,2018-09-14,Other Cities,23_to_27,MALE
40171686,2018-09-14,Other Cities,28_to_32,MALE
42258667,2018-09-14,HCMC,23_to_27,FEMALE
37048784,2018-09-14,Other Cities,28_to_32,MALE
36965139,2018-09-14,HCMC,28_to_32,FEMALE
40617904,2018-09-15,Other Cities,23_to_27,MALE
43302076,2018-09-15,HCMC,18_to_22,FEMALE
35416191,2018-09-15,Other Cities,23_to_27,FEMALE
43112281,2018-09-16,HCMC,23_to_27,FEMALE
21758319,2018-09-16,Other Cities,28_to_32,MALE
39487355,2018-09-16,Other Cities,33_to_37,MALE
40256072,2018-09-16,HN,28_to_32,MALE
31689981,2018-09-16,HCMC,unknown,FEMALE
40242407,2018-09-16,Other Cities,unknown,MALE
30878380,2018-09-16,HCMC,28_to_32,MALE
41734623,2018-09-16,Other Cities,23_to_27,MALE
43345686,2018-09-17,HCMC,23_to_27,FEMALE
37175245,2018-09-17,Other Cities,unknown,FEMALE
43329276,2018-09-17,Other Cities,18_to_22,MALE
7434971,2018-09-17,HCMC,23_to_27,MALE
43353080,2018-09-17,HCMC,unknown,FEMALE
43330362,2018-09-17,Other Cities,28_to_32,FEMALE
43218847,2018-09-17,HCMC,18_to_22,MALE
32277815,2018-09-18,Other Cities,18_to_22,MALE
43364312,2018-09-18,HCMC,28_to_32,FEMALE
42703352,2018-09-18,Other Cities,33_to_37,MALE
36411453,2018-09-18,HCMC,33_to_37,FEMALE
43318282,2018-09-19,Other Cities,23_to_27,FEMALE
43381777,2018-09-19,Other Cities,28_to_32,MALE
42444089,2018-09-19,Other Cities,>37,FEMALE
43358469,2018-09-19,Other Cities,33_to_37,MALE
43055093,2018-09-19,HN,23_to_27,FEMALE
43348433,2018-09-19,HN,23_to_27,FEMALE
39187665,2018-09-19,HCMC,23_to_27,MALE
40996789,2018-09-19,HCMC,18_to_22,MALE
42148322,2018-09-19,HCMC,28_to_32,FEMALE
15216008,2018-09-19,HCMC,28_to_32,MALE
17896189,2018-09-19,Other Cities,23_to_27,FEMALE
43379013,2018-09-19,Other Cities,18_to_22,FEMALE
42957625,2018-09-19,Other Cities,18_to_22,MALE
43393944,2018-09-20,HCMC,33_to_37,MALE
43395187,2018-09-20,Other Cities,23_to_27,MALE
32788920,2018-09-20,Other Cities,28_to_32,FEMALE
12974420,2018-09-20,Other Cities,33_to_37,MALE
33696207,2018-09-20,HCMC,28_to_32,MALE
43414603,2018-09-21,HCMC,23_to_27,FEMALE
43414098,2018-09-21,Other Cities,23_to_27,FEMALE
43409492,2018-09-21,Other Cities,>37,MALE
43145641,2018-09-21,HCMC,23_to_27,MALE
43414273,2018-09-21,Other Cities,unknown,FEMALE
33968818,2018-09-21,Other Cities,18_to_22,MALE
43410330,2018-09-21,Other Cities,>37,FEMALE
31588432,2018-09-21,HN,>37,FEMALE
32581758,2018-09-21,Other Cities,unknown,FEMALE
43410337,2018-09-21,HCMC,33_to_37,MALE
366389,2018-09-21,Other Cities,>37,MALE
43393994,2018-09-21,Other Cities,28_to_32,MALE
43414947,2018-09-21,Other Cities,28_to_32,MALE
40838458,2018-09-22,Other Cities,33_to_37,MALE
38542189,2018-09-22,Other Cities,23_to_27,MALE
43426746,2018-09-22,Other Cities,unknown,FEMALE
35983031,2018-09-22,Other Cities,18_to_22,MALE
43353559,2018-09-22,Other Cities,18_to_22,FEMALE
18384816,2018-09-22,HCMC,33_to_37,MALE
36034244,2018-09-23,HN,23_to_27,FEMALE
43204855,2018-09-23,HCMC,28_to_32,MALE
43459166,2018-09-24,Other Cities,>37,FEMALE
43457126,2018-09-24,Other Cities,33_to_37,MALE
40700092,2018-09-24,HN,unknown,MALE
42388060,2018-09-24,Other Cities,28_to_32,MALE
42342364,2018-09-24,HCMC,>37,FEMALE
13198704,2018-09-24,HCMC,28_to_32,FEMALE
43450713,2018-09-24,Other Cities,unknown,FEMALE
38945425,2018-09-24,HN,23_to_27,FEMALE
35053161,2018-09-24,Other Cities,28_to_32,MALE
8228852,2018-09-24,Other Cities,28_to_32,MALE
5184852,2018-09-24,Other Cities,unknown,MALE
43416008,2018-09-24,Other Cities,23_to_27,FEMALE
43404014,2018-09-24,Other Cities,23_to_27,FEMALE
4182714,2018-09-25,Other Cities,unknown,MALE
43467374,2018-09-25,HN,28_to_32,MALE
42488709,2018-09-25,HN,unknown,FEMALE
40495206,2018-09-25,HCMC,23_to_27,FEMALE
43226185,2018-09-25,HCMC,18_to_22,MALE
43468405,2018-09-25,Other Cities,23_to_27,MALE
42638079,2018-09-25,HCMC,28_to_32,MALE
34964460,2018-09-25,HCMC,33_to_37,MALE
43458341,2018-09-25,Other Cities,unknown,MALE
29491574,2018-09-25,HCMC,33_to_37,MALE
42320849,2018-09-25,Other Cities,unknown,FEMALE
43466756,2018-09-25,Other Cities,>37,MALE
42823224,2018-09-25,HN,23_to_27,FEMALE
36668715,2018-09-25,Other Cities,23_to_27,MALE
34470168,2018-09-25,Other Cities,23_to_27,FEMALE
31319306,2018-09-25,HCMC,unknown,FEMALE
42911733,2018-09-25,Other Cities,23_to_27,MALE
43480339,2018-09-25,Other Cities,33_to_37,MALE
42695413,2018-09-25,HN,unknown,MALE
43468367,2018-09-25,Other Cities,18_to_22,FEMALE
39702734,2018-09-25,Other Cities,>37,FEMALE
40369244,2018-09-26,HN,unknown,FEMALE
43377510,2018-09-26,Other Cities,unknown,MALE
1686941,2018-09-26,Other Cities,unknown,FEMALE
24290907,2018-09-26,HCMC,23_to_27,MALE
36990179,2018-09-26,HCMC,23_to_27,MALE
39271516,2018-09-26,HN,23_to_27,FEMALE
36184310,2018-09-26,Other Cities,28_to_32,FEMALE
43491288,2018-09-26,HN,18_to_22,FEMALE
1012282,2018-09-26,HCMC,>37,FEMALE
38836349,2018-09-27,Other Cities,23_to_27,MALE
43499774,2018-09-27,Other Cities,28_to_32,MALE
20142172,2018-09-27,Other Cities,33_to_37,FEMALE
42541174,2018-09-27,Other Cities,>37,MALE
43500210,2018-09-27,HN,23_to_27,FEMALE
41783260,2018-09-27,HCMC,28_to_32,FEMALE
43359624,2018-09-27,HCMC,>37,MALE
43441532,2018-09-27,Other Cities,23_to_27,FEMALE
42794945,2018-09-28,HN,33_to_37,MALE
43406246,2018-09-28,HCMC,unknown,FEMALE
39078948,2018-09-28,HCMC,28_to_32,FEMALE
43505176,2018-09-28,Other Cities,unknown,FEMALE
43498175,2018-09-29,Other Cities,28_to_32,FEMALE
42865976,2018-09-29,Other Cities,23_to_27,MALE
43530699,2018-09-29,HN,18_to_22,FEMALE
43162483,2018-09-29,Other Cities,33_to_37,MALE
43540082,2018-09-29,HCMC,23_to_27,MALE
43075288,2018-09-29,Other Cities,23_to_27,MALE
42697652,2018-09-29,HN,unknown,FEMALE
5787921,2018-09-29,HCMC,18_to_22,MALE
35972694,2018-09-30,HCMC,18_to_22,MALE
43207771,2018-09-30,HCMC,23_to_27,FEMALE
43168495,2018-09-30,HN,unknown,MALE
42817538,2018-09-30,HCMC,23_to_27,MALE
36758879,2018-09-30,HN,33_to_37,MALE
35848974,2018-09-30,HCMC,>37,FEMALE
42908330,2018-09-30,Other Cities,unknown,MALE
42846279,2018-09-30,HN,23_to_27,MALE
42342221,2018-09-30,HCMC,33_to_37,MALE
42082813,2018-09-30,Other Cities,23_to_27,MALE
43385907,2018-10-01,Other Cities,23_to_27,FEMALE
42144034,2018-10-01,HCMC,23_to_27,MALE
43347908,2018-10-01,HCMC,>37,MALE
42159064,2018-10-01,Other Cities,33_to_37,FEMALE
42196969,2018-10-01,HCMC,28_to_32,FEMALE
41463357,2018-10-01,Other Cities,23_to_27,MALE
43530574,2018-10-01,HCMC,18_to_22,FEMALE
16584665,2018-10-01,Other Cities,23_to_27,MALE
43562617,2018-10-01,Other Cities,23_to_27,MALE
43566590,2018-10-01,Other Cities,23_to_27,MALE
43385419,2018-10-02,Other Cities,18_to_22,FEMALE
43470655,2018-10-02,Other Cities,23_to_27,FEMALE
43373765,2018-10-02,HCMC,28_to_32,FEMALE
43569055,2018-10-02,Other Cities,28_to_32,MALE
39423969,2018-10-02,Other Cities,23_to_27,MALE
43491589,2018-10-02,HCMC,unknown,FEMALE
31299624,2018-10-03,Other Cities,>37,MALE
43475171,2018-10-03,HN,18_to_22,FEMALE
26390243,2018-10-03,HCMC,23_to_27,FEMALE
41213323,2018-10-03,HCMC,33_to_37,FEMALE
42860473,2018-10-03,Other Cities,unknown,MALE
39691214,2018-10-03,HN,18_to_22,FEMALE
43587127,2018-10-03,Other Cities,28_to_32,MALE
43522864,2018-10-03,HCMC,28_to_32,MALE
43572624,2018-10-03,Other Cities,33_to_37,FEMALE
43516560,2018-10-04,Other Cities,unknown,FEMALE
43152768,2018-10-04,Other Cities,28_to_32,FEMALE
40342156,2018-10-04,HCMC,23_to_27,FEMALE
43359568,2018-10-04,HCMC,unknown,FEMALE
43569976,2018-10-04,HCMC,>37,FEMALE
33975459,2018-10-05,Other Cities,33_to_37,FEMALE
43612573,2018-10-05,HCMC,28_to_32,MALE
43611731,2018-10-05,HCMC,unknown,MALE
32034948,2018-10-05,Other Cities,unknown,FEMALE
4701193,2018-10-06,Other Cities,>37,MALE
25368603,2018-10-06,HCMC,28_to_32,FEMALE
43619803,2018-10-06,HCMC,33_to_37,MALE
43625688,2018-10-06,Other Cities,23_to_27,MALE
43554676,2018-10-06,Other Cities,28_to_32,MALE
40940266,2018-10-07,Other Cities,23_to_27,MALE
38319700,2018-10-07,Other Cities,28_to_32,MALE
2991576,2018-10-08,Other Cities,33_to_37,MALE
43591350,2018-10-08,HCMC,>37,FEMALE
33730932,2018-10-08,HCMC,>37,FEMALE
35058340,2018-10-08,HCMC,23_to_27,MALE
10314883,2018-10-08,Other Cities,>37,FEMALE
39449364,2018-10-08,Other Cities,23_to_27,FEMALE
43311325,2018-10-09,HCMC,23_to_27,MALE
42655951,2018-10-09,Other Cities,23_to_27,MALE
43668143,2018-10-09,Other Cities,33_to_37,MALE
8436093,2018-10-09,Other Cities,>37,MALE
43635698,2018-10-09,HCMC,33_to_37,MALE
43660933,2018-10-09,HCMC,33_to_37,FEMALE
43608034,2018-10-09,Other Cities,23_to_27,MALE
35034929,2018-10-09,HCMC,23_to_27,MALE
43659819,2018-10-09,HCMC,23_to_27,FEMALE
43670681,2018-10-10,Other Cities,23_to_27,MALE
43267257,2018-10-10,HCMC,23_to_27,MALE
29821036,2018-10-10,HCMC,28_to_32,FEMALE
31377293,2018-10-10,HN,28_to_32,MALE
37337807,2018-10-10,Other Cities,23_to_27,FEMALE
6685388,2018-10-10,Other Cities,unknown,MALE
32712121,2018-10-10,HCMC,28_to_32,FEMALE
43095159,2018-10-10,HCMC,>37,FEMALE
4812805,2018-10-10,HCMC,28_to_32,MALE
43682378,2018-10-10,HCMC,33_to_37,FEMALE
11335373,2018-10-10,HCMC,33_to_37,FEMALE
43667830,2018-10-11,HCMC,>37,FEMALE
43697204,2018-10-11,HCMC,23_to_27,FEMALE
27151170,2018-10-11,Other Cities,unknown,FEMALE
43581321,2018-10-11,HN,28_to_32,MALE
33971800,2018-10-11,HCMC,28_to_32,MALE
43592584,2018-10-11,HN,23_to_27,MALE
6461043,2018-10-11,Other Cities,28_to_32,FEMALE
43454415,2018-10-12,Other Cities,28_to_32,MALE
40443502,2018-10-12,HCMC,28_to_32,MALE
43452424,2018-10-12,Other Cities,23_to_27,FEMALE
38741003,2018-10-12,Other Cities,unknown,MALE
43653155,2018-10-12,Other Cities,18_to_22,MALE
43629252,2018-10-12,HN,23_to_27,MALE
43489613,2018-10-12,Other Cities,28_to_32,FEMALE
35411918,2018-10-12,Other Cities,28_to_32,MALE
34406116,2018-10-13,Other Cities,28_to_32,MALE
43561403,2018-10-13,HCMC,unknown,MALE
41168521,2018-10-13,HN,18_to_22,FEMALE
41658533,2018-10-13,Other Cities,33_to_37,MALE
43731738,2018-10-13,HCMC,28_to_32,MALE
42744132,2018-10-13,Other Cities,28_to_32,MALE
43728336,2018-10-13,Other Cities,28_to_32,MALE
42203100,2018-10-14,HCMC,23_to_27,MALE
42653732,2018-10-14,Other Cities,>37,MALE
42178593,2018-10-14,HCMC,28_to_32,MALE
43698143,2018-10-14,HN,28_to_32,MALE
43670545,2018-10-14,Other Cities,28_to_32,MALE
2784016,2018-10-14,HCMC,23_to_27,FEMALE
36921130,2018-10-15,HCMC,23_to_27,MALE
38346252,2018-10-15,HN,23_to_27,FEMALE
43735549,2018-10-15,HN,28_to_32,MALE
31915628,2018-10-15,Other Cities,23_to_27,FEMALE
39255355,2018-10-15,HN,28_to_32,MALE
36567024,2018-10-16,HCMC,18_to_22,MALE
43788537,2018-10-16,Other Cities,23_to_27,MALE
43790357,2018-10-16,HCMC,23_to_27,FEMALE
43744683,2018-10-16,Other Cities,>37,MALE
43793583,2018-10-16,HN,28_to_32,FEMALE
43015966,2018-10-16,HCMC,23_to_27,FEMALE
43803378,2018-10-17,Other Cities,33_to_37,MALE
15022500,2018-10-17,HCMC,33_to_37,FEMALE
33488491,2018-10-17,HCMC,23_to_27,MALE
35388568,2018-10-17,HCMC,23_to_27,FEMALE
43749739,2018-10-17,HCMC,33_to_37,FEMALE
30386647,2018-10-17,HN,33_to_37,MALE
42831511,2018-10-17,HN,23_to_27,MALE
43644689,2018-10-18,Other Cities,23_to_27,MALE
39667677,2018-10-18,HN,23_to_27,FEMALE
